uid,id,country,gender,group,dt,total_spent,group,join_dt,device,join_dt
1023030,1023030,BRA,F,B,,0,B,2023-01-26,A,2023-01-26
1023031,1023031,USA,M,A,,0,A,2023-01-27,A,2023-01-27
1023032,1023032,USA,F,B,,0,B,2023-01-31,A,2023-01-31
1023033,1023033,BRA,M,A,,0,A,2023-01-25,I,2023-01-25
1023034,1023034,USA,M,B,,0,B,2023-01-29,A,2023-01-29
1023035,1023035,BRA,F,A,,0,A,2023-01-29,A,2023-01-29
1023036,1023036,USA,M,B,,0,B,2023-01-28,I,2023-01-28
1023037,1023037,DEU,M,B,,0,B,2023-02-01,A,2023-02-01
1023038,1023038,TUR,M,A,,0,A,2023-01-27,I,2023-01-27
1023039,1023039,BRA,F,A,,0,A,2023-01-27,I,2023-01-27
1023040,1023040,BRA,M,A,,0,A,2023-01-29,I,2023-01-29
1023041,1023041,USA,,B,,0,B,2023-01-25,I,2023-01-25
1023042,1023042,GBR,M,A,,0,A,2023-01-27,A,2023-01-27
1023043,1023043,DEU,M,A,,0,A,2023-02-03,I,2023-02-03
1023044,1023044,AUS,M,A,,0,A,2023-01-26,I,2023-01-26
1023045,1023045,USA,F,A,,0,A,2023-01-25,A,2023-01-25
1023046,1023046,AUS,,A,,0,A,2023-01-30,I,2023-01-30
1023047,1023047,USA,M,B,,0,B,2023-01-25,A,2023-01-25
1023048,1023048,GBR,F,B,,0,B,2023-01-28,A,2023-01-28
1023049,1023049,GBR,F,B,,0,B,2023-02-04,A,2023-02-04
1023050,1023050,FRA,O,A,,0,A,2023-02-05,A,2023-02-05
1023051,1023051,MEX,M,B,,0,B,2023-01-26,I,2023-01-26
1023052,1023052,TUR,,B,,0,B,2023-01-25,A,2023-01-25
1023053,1023053,,M,B,,0,B,2023-01-27,A,2023-01-27
1023054,1023054,TUR,,A,,0,A,2023-01-25,I,2023-01-25
1023055,1023055,USA,M,B,,0,B,2023-01-26,I,2023-01-26
1023056,1023056,BRA,,A,,0,A,2023-02-01,I,2023-02-01
1023057,1023057,MEX,M,A,,0,A,2023-01-25,A,2023-01-25
1023058,1023058,GBR,M,B,,0,B,2023-01-26,A,2023-01-26
1023060,1023060,USA,,A,,0,A,2023-01-25,I,2023-01-25
1023061,1023061,FRA,,B,,0,B,2023-01-25,A,2023-01-25
1023062,1023062,BRA,F,B,,0,B,2023-01-25,I,2023-01-25
1023063,1023063,BRA,M,A,,0,A,2023-01-31,A,2023-01-31
1023064,1023064,BRA,,B,,0,B,2023-01-26,A,2023-01-26
1023065,1023065,MEX,F,B,,0,B,2023-01-31,I,2023-01-31
1023066,1023066,,M,B,,0,B,2023-01-25,A,2023-01-25
1023067,1023067,USA,F,A,2023-01-26,130.77,A,2023-01-26,I,2023-01-26
1023068,1023068,TUR,,B,,0,B,2023-01-28,A,2023-01-28
1023069,1023069,GBR,M,A,,0,A,2023-01-28,A,2023-01-28
1023070,1023070,DEU,F,A,,0,A,2023-01-31,A,2023-01-31
1023071,1023071,MEX,F,A,,0,A,2023-01-29,A,2023-01-29
1023072,1023072,GBR,,B,,0,B,2023-01-25,A,2023-01-25
1023073,1023073,FRA,F,A,,0,A,2023-02-05,A,2023-02-05
1023074,1023074,USA,M,B,,0,B,2023-01-27,I,2023-01-27
1023075,1023075,MEX,F,A,,0,A,2023-01-25,I,2023-01-25
1023076,1023076,MEX,,A,,0,A,2023-01-28,A,2023-01-28
1023077,1023077,CAN,,A,,0,A,2023-02-02,A,2023-02-02
1023078,1023078,BRA,F,A,,0,A,2023-02-03,A,2023-02-03
1023079,1023079,GBR,M,B,,0,B,2023-01-31,A,2023-01-31
1023080,1023080,FRA,M,B,,0,B,2023-01-30,A,2023-01-30
1023081,1023081,AUS,M,A,,0,A,2023-01-26,A,2023-01-26
1023082,1023082,GBR,M,B,,0,B,2023-01-30,I,2023-01-30
1023083,1023083,FRA,F,B,,0,B,2023-01-27,I,2023-01-27
1023084,1023084,BRA,M,A,,0,A,2023-01-26,I,2023-01-26
1023085,1023085,GBR,F,B,,0,B,2023-01-29,I,2023-01-29
1023086,1023086,BRA,M,B,,0,B,2023-01-26,A,2023-01-26
1023087,1023087,DEU,F,B,,0,B,2023-01-26,A,2023-01-26
1023088,1023088,USA,,A,,0,A,2023-01-31,A,2023-01-31
1023089,1023089,USA,F,A,,0,A,2023-01-31,I,2023-01-31
1023090,1023090,BRA,F,A,,0,A,2023-02-02,I,2023-02-02
1023091,1023091,USA,F,B,,0,B,2023-01-29,I,2023-01-29
1023092,1023092,USA,M,A,,0,A,2023-01-25,A,2023-01-25
1023093,1023093,USA,F,B,,0,B,2023-01-25,A,2023-01-25
1023094,1023094,USA,F,A,,0,A,2023-01-29,I,2023-01-29
1023095,1023095,FRA,F,B,,0,B,2023-01-30,A,2023-01-30
1023096,1023096,FRA,F,B,,0,B,2023-01-28,A,2023-01-28
1023097,1023097,USA,M,B,,0,B,2023-01-29,I,2023-01-29
1023098,1023098,USA,,B,,0,B,2023-01-27,A,2023-01-27
1023099,1023099,CAN,F,A,,0,A,2023-02-04,A,2023-02-04
1023100,1023100,MEX,F,B,,0,B,2023-01-27,I,2023-01-27
1023101,1023101,USA,F,A,,0,A,2023-01-27,I,2023-01-27
1023102,1023102,FRA,,A,,0,A,2023-02-02,A,2023-02-02
1023103,1023103,USA,M,A,,0,A,2023-01-25,I,2023-01-25
1023104,1023104,TUR,M,B,,0,B,2023-01-26,I,2023-01-26
1023105,1023105,ESP,F,B,,0,B,2023-01-31,I,2023-01-31
1023106,1023106,BRA,M,A,,0,A,2023-01-25,I,2023-01-25
1023107,1023107,FRA,F,A,,0,A,2023-02-01,A,2023-02-01
1023108,1023108,USA,F,B,,0,B,2023-01-31,A,2023-01-31
1023109,1023109,TUR,F,B,2023-01-25,74.51,B,2023-01-25,I,2023-01-25
1023110,1023110,BRA,F,A,,0,A,2023-01-25,I,2023-01-25
1023111,1023111,MEX,M,A,,0,A,2023-01-27,I,2023-01-27
1023112,1023112,MEX,M,A,,0,A,2023-01-28,I,2023-01-28
1023113,1023113,USA,M,A,,0,A,2023-01-25,I,2023-01-25
1023114,1023114,MEX,,B,,0,B,2023-01-29,A,2023-01-29
1023115,1023115,BRA,,B,,0,B,2023-02-04,A,2023-02-04
1023116,1023116,USA,F,B,,0,B,2023-01-27,A,2023-01-27
1023117,1023117,FRA,F,A,,0,A,2023-01-25,A,2023-01-25
1023118,1023118,DEU,M,A,,0,A,2023-01-31,A,2023-01-31
1023119,1023119,USA,,B,,0,B,2023-01-28,I,2023-01-28
1023120,1023120,BRA,M,B,,0,B,2023-01-28,A,2023-01-28
1023121,1023121,ESP,,A,2023-01-28,118.18,A,2023-01-28,I,2023-01-28
1023122,1023122,BRA,,B,,0,B,2023-01-31,A,2023-01-31
1023124,1023124,USA,F,A,,0,A,2023-01-29,A,2023-01-29
1023125,1023125,BRA,F,A,,0,A,2023-01-25,I,2023-01-25
1023126,1023126,USA,,B,2023-01-25,33.58,B,2023-01-25,I,2023-01-25
1023127,1023127,USA,F,A,,0,A,2023-01-25,I,2023-01-25
1023128,1023128,TUR,M,B,,0,B,2023-02-01,A,2023-02-01
1023129,1023129,BRA,M,B,,0,B,2023-02-05,A,2023-02-05
1023130,1023130,MEX,M,B,,0,B,2023-02-01,A,2023-02-01
1023131,1023131,TUR,M,A,,0,A,2023-01-27,A,2023-01-27
1023132,1023132,USA,M,B,,0,B,2023-01-30,I,2023-01-30
1023133,1023133,USA,,A,,0,A,2023-01-30,A,2023-01-30
1023134,1023134,TUR,F,B,2023-01-30,90.69,B,2023-01-30,A,2023-01-30
1023135,1023135,MEX,,A,,0,A,2023-01-25,A,2023-01-25
1023136,1023136,USA,F,B,,0,B,2023-01-26,A,2023-01-26
1023137,1023137,MEX,M,A,,0,A,2023-01-26,A,2023-01-26
1023138,1023138,TUR,F,A,,0,A,2023-01-28,I,2023-01-28
1023139,1023139,USA,M,A,,0,A,2023-01-25,A,2023-01-25
1023141,1023141,BRA,M,A,,0,A,2023-01-26,I,2023-01-26
1023142,1023142,DEU,M,A,,0,A,2023-01-25,I,2023-01-25
1023143,1023143,MEX,F,A,,0,A,2023-01-25,A,2023-01-25
1023144,1023144,GBR,F,B,,0,B,2023-01-27,A,2023-01-27
1023145,1023145,USA,O,A,,0,A,2023-01-27,I,2023-01-27
1023146,1023146,GBR,,A,,0,A,2023-01-25,A,2023-01-25
1023147,1023147,MEX,F,A,,0,A,2023-01-29,A,2023-01-29
1023148,1023148,BRA,F,B,,0,B,2023-01-25,A,2023-01-25
1023149,1023149,USA,M,A,,0,A,2023-01-25,A,2023-01-25
1023150,1023150,MEX,,B,,0,B,2023-02-03,A,2023-02-03
1023151,1023151,USA,,B,,0,B,2023-01-29,A,2023-01-29
1023152,1023152,CAN,M,A,,0,A,2023-01-30,I,2023-01-30
1023153,1023153,ESP,F,A,,0,A,2023-01-27,A,2023-01-27
1023154,1023154,BRA,M,B,,0,B,2023-01-26,A,2023-01-26
1023155,1023155,BRA,F,A,,0,A,2023-01-26,A,2023-01-26
1023156,1023156,BRA,,B,,0,B,2023-01-28,A,2023-01-28
1023157,1023157,TUR,M,B,,0,B,2023-02-06,A,2023-02-06
1023159,1023159,MEX,M,B,,0,B,2023-01-27,A,2023-01-27
1023160,1023160,BRA,,B,,0,B,2023-01-25,A,2023-01-25
1023161,1023161,,,A,,0,A,2023-01-26,A,2023-01-26
1023162,1023162,ESP,M,A,,0,A,2023-01-27,A,2023-01-27
1023163,1023163,USA,M,A,,0,A,2023-02-06,I,2023-02-06
1023164,1023164,MEX,F,B,,0,B,2023-01-25,I,2023-01-25
1023165,1023165,GBR,F,B,,0,B,2023-02-02,I,2023-02-02
1023166,1023166,AUS,F,A,,0,A,2023-01-27,I,2023-01-27
1023167,1023167,BRA,M,A,,0,A,2023-02-02,A,2023-02-02
1023168,1023168,BRA,F,B,,0,B,2023-01-28,A,2023-01-28
1023169,1023169,GBR,F,B,,0,B,2023-01-26,I,2023-01-26
1023170,1023170,USA,M,B,,0,B,2023-02-03,I,2023-02-03
1023171,1023171,GBR,F,A,,0,A,2023-01-25,A,2023-01-25
1023172,1023172,ESP,M,B,,0,B,2023-01-31,A,2023-01-31
1023173,1023173,GBR,,B,,0,B,2023-02-01,A,2023-02-01
1023174,1023174,USA,F,B,,0,B,2023-02-03,A,2023-02-03
1023175,1023175,BRA,M,A,,0,A,2023-01-27,I,2023-01-27
1023176,1023176,USA,M,A,,0,A,2023-01-25,A,2023-01-25
1023177,1023177,DEU,F,B,,0,B,2023-01-28,A,2023-01-28
1023178,1023178,USA,,B,,0,B,2023-02-01,A,2023-02-01
1023179,1023179,FRA,F,A,,0,A,2023-01-26,A,2023-01-26
1023180,1023180,DEU,M,B,,0,B,2023-01-26,,2023-01-26
1023181,1023181,USA,M,B,,0,B,2023-01-27,I,2023-01-27
1023182,1023182,DEU,F,A,,0,A,2023-01-27,A,2023-01-27
1023183,1023183,MEX,,B,,0,B,2023-02-03,A,2023-02-03
1023184,1023184,USA,,B,,0,B,2023-01-30,A,2023-01-30
1023185,1023185,DEU,F,B,,0,B,2023-01-27,A,2023-01-27
1023186,1023186,USA,M,B,,0,B,2023-01-25,A,2023-01-25
1023187,1023187,MEX,M,B,,0,B,2023-01-25,I,2023-01-25
1023188,1023188,DEU,M,A,,0,A,2023-01-30,A,2023-01-30
1023189,1023189,BRA,F,A,,0,A,2023-01-29,A,2023-01-29
1023190,1023190,TUR,M,A,,0,A,2023-02-01,I,2023-02-01
1023191,1023191,BRA,M,A,,0,A,2023-02-05,I,2023-02-05
1023192,1023192,DEU,M,B,,0,B,2023-01-26,A,2023-01-26
1023193,1023193,GBR,F,B,,0,B,2023-01-26,A,2023-01-26
1023194,1023194,USA,M,B,,0,B,2023-01-25,A,2023-01-25
1023195,1023195,DEU,M,B,,0,B,2023-01-29,I,2023-01-29
1023196,1023196,USA,M,B,,0,B,2023-01-25,A,2023-01-25
1023197,1023197,MEX,F,A,,0,A,2023-01-26,A,2023-01-26
1023198,1023198,FRA,F,B,,0,B,2023-01-28,I,2023-01-28
1023199,1023199,FRA,F,B,,0,B,2023-02-03,A,2023-02-03
1023200,1023200,BRA,F,A,,0,A,2023-01-26,A,2023-01-26
1023201,1023201,FRA,M,A,,0,A,2023-01-30,A,2023-01-30
1023202,1023202,USA,M,B,,0,B,2023-01-30,I,2023-01-30
1023203,1023203,DEU,F,B,,0,B,2023-01-25,I,2023-01-25
1023204,1023204,BRA,M,A,,0,A,2023-01-25,A,2023-01-25
1023205,1023205,USA,,B,,0,B,2023-01-28,A,2023-01-28
1023206,1023206,USA,F,A,,0,A,2023-01-25,A,2023-01-25
1023207,1023207,USA,,A,,0,A,2023-01-27,A,2023-01-27
1023208,1023208,USA,F,A,2023-01-29,11.96,A,2023-01-29,A,2023-01-29
1023209,1023209,CAN,M,B,,0,B,2023-01-25,A,2023-01-25
1023210,1023210,USA,O,A,,0,A,2023-01-31,A,2023-01-31
1023211,1023211,USA,F,B,,0,B,2023-02-01,A,2023-02-01
1023212,1023212,TUR,M,A,,0,A,2023-01-27,A,2023-01-27
1023213,1023213,BRA,M,B,,0,B,2023-01-26,A,2023-01-26
1023214,1023214,USA,F,B,,0,B,2023-01-30,A,2023-01-30
1023215,1023215,USA,M,A,,0,A,2023-01-27,A,2023-01-27
1023216,1023216,MEX,F,A,,0,A,2023-02-06,I,2023-02-06
1023217,1023217,BRA,,B,,0,B,2023-01-27,I,2023-01-27
1023218,1023218,AUS,F,B,,0,B,2023-01-28,I,2023-01-28
1023219,1023219,USA,F,B,,0,B,2023-02-03,A,2023-02-03
1023220,1023220,CAN,M,A,,0,A,2023-01-26,I,2023-01-26
1023221,1023221,DEU,M,B,,0,B,2023-01-28,A,2023-01-28
1023222,1023222,FRA,,B,,0,B,2023-01-27,A,2023-01-27
1023223,1023223,USA,M,B,,0,B,2023-01-25,I,2023-01-25
1023224,1023224,USA,,A,,0,A,2023-01-26,A,2023-01-26
1023225,1023225,USA,M,A,,0,A,2023-02-03,A,2023-02-03
1023226,1023226,MEX,F,A,,0,A,2023-02-02,I,2023-02-02
1023227,1023227,TUR,F,A,,0,A,2023-01-31,I,2023-01-31
1023228,1023228,FRA,M,A,,0,A,2023-02-01,I,2023-02-01
1023229,1023229,GBR,M,A,,0,A,2023-01-31,I,2023-01-31
1023230,1023230,USA,M,A,,0,A,2023-01-26,A,2023-01-26
1023231,1023231,,M,A,,0,A,2023-01-27,A,2023-01-27
1023232,1023232,BRA,F,A,,0,A,2023-01-25,I,2023-01-25
1023233,1023233,GBR,F,A,,0,A,2023-01-25,A,2023-01-25
1023234,1023234,USA,M,B,,0,B,2023-02-01,A,2023-02-01
1023235,1023235,FRA,F,B,,0,B,2023-01-28,A,2023-01-28
1023236,1023236,USA,F,B,,0,B,2023-01-31,I,2023-01-31
1023237,1023237,BRA,,B,,0,B,2023-02-01,A,2023-02-01
1023238,1023238,TUR,F,B,,0,B,2023-02-01,A,2023-02-01
1023239,1023239,DEU,M,B,,0,B,2023-01-27,A,2023-01-27
1023240,1023240,BRA,F,A,,0,A,2023-01-31,A,2023-01-31
1023241,1023241,BRA,,B,,0,B,2023-01-27,A,2023-01-27
1023242,1023242,USA,M,A,,0,A,2023-01-30,A,2023-01-30
1023243,1023243,USA,M,B,,0,B,2023-01-30,A,2023-01-30
1023244,1023244,FRA,M,B,,0,B,2023-01-29,A,2023-01-29
1023245,1023245,GBR,M,A,,0,A,2023-01-29,I,2023-01-29
1023246,1023246,USA,M,B,,0,B,2023-01-25,I,2023-01-25
1023247,1023247,TUR,M,B,,0,B,2023-01-25,I,2023-01-25
1023248,1023248,BRA,M,A,,0,A,2023-01-26,A,2023-01-26
1023249,1023249,USA,,B,,0,B,2023-01-29,A,2023-01-29
1023250,1023250,USA,F,B,,0,B,2023-01-25,A,2023-01-25
1023251,1023251,MEX,M,B,,0,B,2023-01-27,A,2023-01-27
1023252,1023252,USA,M,B,,0,B,2023-01-28,A,2023-01-28
1023253,1023253,MEX,F,B,,0,B,2023-01-28,A,2023-01-28
1023254,1023254,BRA,M,B,,0,B,2023-02-01,I,2023-02-01
1023255,1023255,FRA,,B,,0,B,2023-02-06,A,2023-02-06
1023256,1023256,MEX,F,B,,0,B,2023-01-26,A,2023-01-26
1023257,1023257,USA,,A,,0,A,2023-01-25,A,2023-01-25
1023258,1023258,DEU,O,A,,0,A,2023-01-27,I,2023-01-27
1023259,1023259,BRA,M,A,,0,A,2023-01-31,A,2023-01-31
1023260,1023260,DEU,F,A,,0,A,2023-01-27,A,2023-01-27
1023261,1023261,USA,M,B,,0,B,2023-01-25,I,2023-01-25
1023262,1023262,USA,,B,,0,B,2023-01-29,A,2023-01-29
1023263,1023263,ESP,F,A,,0,A,2023-02-02,I,2023-02-02
1023264,1023264,FRA,O,B,,0,B,2023-01-25,A,2023-01-25
1023265,1023265,MEX,M,A,,0,A,2023-01-26,I,2023-01-26
1023266,1023266,TUR,M,B,,0,B,2023-01-29,A,2023-01-29
1023267,1023267,BRA,F,A,,0,A,2023-01-25,I,2023-01-25
1023268,1023268,TUR,O,A,,0,A,2023-02-04,I,2023-02-04
1023269,1023269,DEU,F,B,,0,B,2023-01-28,A,2023-01-28
1023270,1023270,MEX,M,B,,0,B,2023-01-29,A,2023-01-29
1023271,1023271,BRA,,A,,0,A,2023-01-27,I,2023-01-27
1023272,1023272,USA,F,B,,0,B,2023-02-02,A,2023-02-02
1023273,1023273,GBR,F,A,,0,A,2023-01-27,I,2023-01-27
1023274,1023274,CAN,F,A,,0,A,2023-02-04,A,2023-02-04
1023275,1023275,DEU,,B,,0,B,2023-01-30,,2023-01-30
1023276,1023276,ESP,M,B,,0,B,2023-01-26,I,2023-01-26
1023277,1023277,USA,F,A,,0,A,2023-02-02,I,2023-02-02
1023278,1023278,USA,F,A,,0,A,2023-02-05,I,2023-02-05
1023279,1023279,FRA,,A,,0,A,2023-01-27,I,2023-01-27
1023280,1023280,MEX,O,B,,0,B,2023-01-31,I,2023-01-31
1023281,1023281,GBR,F,B,,0,B,2023-02-03,A,2023-02-03
1023282,1023282,DEU,F,B,,0,B,2023-01-28,A,2023-01-28
1023283,1023283,USA,F,B,2023-01-27,52.7,B,2023-01-27,A,2023-01-27
1023284,1023284,MEX,F,A,,0,A,2023-01-25,A,2023-01-25
1023285,1023285,ESP,F,B,,0,B,2023-01-25,I,2023-01-25
1023286,1023286,BRA,F,B,,0,B,2023-01-28,A,2023-01-28
1023287,1023287,USA,F,B,,0,B,2023-02-01,I,2023-02-01
1023288,1023288,DEU,O,B,,0,B,2023-01-25,I,2023-01-25
1023289,1023289,ESP,F,A,,0,A,2023-01-27,I,2023-01-27
1023290,1023290,GBR,F,B,,0,B,2023-01-26,I,2023-01-26
1023291,1023291,DEU,F,B,,0,B,2023-01-25,A,2023-01-25
1023292,1023292,TUR,,B,,0,B,2023-01-27,A,2023-01-27
1023293,1023293,USA,F,A,,0,A,2023-02-06,A,2023-02-06
1023294,1023294,DEU,M,A,,0,A,2023-01-29,A,2023-01-29
1023295,1023295,USA,M,A,,0,A,2023-01-27,I,2023-01-27
1023296,1023296,MEX,F,A,2023-01-30,56.89,A,2023-01-28,A,2023-01-28
1023297,1023297,GBR,F,B,,0,B,2023-01-27,A,2023-01-27
1023298,1023298,GBR,M,A,,0,A,2023-01-30,I,2023-01-30
1023299,1023299,USA,M,A,,0,A,2023-01-27,A,2023-01-27
1023300,1023300,GBR,F,A,,0,A,2023-01-25,I,2023-01-25
1023301,1023301,DEU,F,A,,0,A,2023-01-27,A,2023-01-27
1023302,1023302,TUR,F,B,,0,B,2023-01-26,A,2023-01-26
1023303,1023303,USA,M,B,,0,B,2023-01-25,A,2023-01-25
1023304,1023304,,O,B,,0,B,2023-02-04,A,2023-02-04
1023305,1023305,TUR,M,B,,0,B,2023-01-25,A,2023-01-25
1023306,1023306,USA,F,B,2023-01-28,60,B,2023-01-25,A,2023-01-25
1023307,1023307,BRA,F,B,,0,B,2023-02-04,A,2023-02-04
1023308,1023308,CAN,F,A,,0,A,2023-01-26,I,2023-01-26
1023309,1023309,ESP,M,B,,0,B,2023-02-01,A,2023-02-01
1023310,1023310,GBR,F,A,,0,A,2023-01-27,A,2023-01-27
1023311,1023311,USA,F,A,,0,A,2023-01-27,A,2023-01-27
1023312,1023312,MEX,M,A,,0,A,2023-01-25,I,2023-01-25
1023313,1023313,FRA,F,B,,0,B,2023-01-27,I,2023-01-27
1023314,1023314,USA,M,A,,0,A,2023-01-26,I,2023-01-26
1023315,1023315,BRA,M,A,,0,A,2023-01-27,A,2023-01-27
1023316,1023316,DEU,F,B,,0,B,2023-02-04,A,2023-02-04
1023317,1023317,ESP,M,B,2023-01-31,6.975813555295398,B,2023-01-28,I,2023-01-28
1023317,1023317,ESP,M,B,2023-01-28,23.14,B,2023-01-28,I,2023-01-28
1023318,1023318,DEU,F,A,,0,A,2023-01-26,I,2023-01-26
1023319,1023319,USA,M,B,,0,B,2023-01-26,,2023-01-26
1023320,1023320,BRA,F,B,,0,B,2023-01-26,A,2023-01-26
1023321,1023321,USA,M,A,,0,A,2023-01-28,A,2023-01-28
1023322,1023322,BRA,F,B,,0,B,2023-01-25,A,2023-01-25
1023323,1023323,BRA,,A,,0,A,2023-01-26,A,2023-01-26
1023324,1023324,BRA,M,B,,0,B,2023-01-26,A,2023-01-26
1023325,1023325,USA,F,A,,0,A,2023-02-06,I,2023-02-06
1023326,1023326,MEX,M,B,,0,B,2023-01-27,I,2023-01-27
1023327,1023327,DEU,F,B,,0,B,2023-01-26,A,2023-01-26
1023328,1023328,DEU,,A,,0,A,2023-01-25,A,2023-01-25
1023329,1023329,BRA,,B,,0,B,2023-01-31,A,2023-01-31
1023330,1023330,TUR,M,B,,0,B,2023-01-25,I,2023-01-25
1023331,1023331,USA,F,B,,0,B,2023-01-26,A,2023-01-26
1023332,1023332,TUR,F,A,,0,A,2023-01-26,I,2023-01-26
1023333,1023333,USA,M,B,,0,B,2023-01-26,A,2023-01-26
1023334,1023334,DEU,F,A,2023-02-06,77.68,A,2023-02-02,A,2023-02-02
1023335,1023335,USA,M,A,,0,A,2023-01-25,A,2023-01-25
1023336,1023336,BRA,F,B,,0,B,2023-01-29,A,2023-01-29
1023337,1023337,BRA,M,A,,0,A,2023-01-29,A,2023-01-29
1023338,1023338,ESP,F,A,,0,A,2023-02-03,A,2023-02-03
1023339,1023339,BRA,F,A,,0,A,2023-02-02,A,2023-02-02
1023341,1023341,DEU,F,B,,0,B,2023-02-06,I,2023-02-06
1023342,1023342,,,B,,0,B,2023-01-30,I,2023-01-30
1023343,1023343,BRA,M,A,,0,A,2023-01-25,A,2023-01-25
1023344,1023344,DEU,O,A,,0,A,2023-01-26,A,2023-01-26
1023345,1023345,USA,F,B,,0,B,2023-01-26,I,2023-01-26
1023346,1023346,TUR,M,A,,0,A,2023-02-01,I,2023-02-01
1023347,1023347,USA,M,B,,0,B,2023-01-27,A,2023-01-27
1023348,1023348,GBR,M,A,,0,A,2023-02-06,A,2023-02-06
1023349,1023349,FRA,M,B,,0,B,2023-01-25,A,2023-01-25
1023350,1023350,FRA,,A,,0,A,2023-02-02,A,2023-02-02
1023351,1023351,DEU,F,A,,0,A,2023-01-26,A,2023-01-26
1023352,1023352,FRA,F,A,2023-02-01,31.86,A,2023-02-01,I,2023-02-01
1023353,1023353,USA,M,A,,0,A,2023-01-28,I,2023-01-28
1023354,1023354,DEU,M,A,,0,A,2023-01-29,I,2023-01-29
1023355,1023355,USA,M,A,,0,A,2023-01-29,I,2023-01-29
1023356,1023356,USA,M,A,,0,A,2023-01-30,I,2023-01-30
1023357,1023357,TUR,,A,,0,A,2023-01-28,A,2023-01-28
1023358,1023358,BRA,F,A,,0,A,2023-01-29,A,2023-01-29
1023359,1023359,USA,M,A,,0,A,2023-01-25,A,2023-01-25
1023360,1023360,FRA,F,A,,0,A,2023-01-27,A,2023-01-27
1023361,1023361,BRA,O,A,,0,A,2023-01-26,I,2023-01-26
1023362,1023362,AUS,F,A,,0,A,2023-02-05,I,2023-02-05
1023363,1023363,GBR,M,B,,0,B,2023-01-27,I,2023-01-27
1023364,1023364,USA,M,B,,0,B,2023-01-31,I,2023-01-31
1023365,1023365,GBR,F,A,,0,A,2023-01-27,A,2023-01-27
1023366,1023366,BRA,F,A,,0,A,2023-01-25,A,2023-01-25
1023367,1023367,TUR,M,B,,0,B,2023-01-30,I,2023-01-30
1023368,1023368,USA,F,B,,0,B,2023-01-31,I,2023-01-31
1023369,1023369,MEX,M,B,,0,B,2023-01-25,A,2023-01-25
1023370,1023370,BRA,M,A,,0,A,2023-02-02,I,2023-02-02
1023371,1023371,USA,,B,,0,B,2023-01-25,A,2023-01-25
1023372,1023372,GBR,M,B,,0,B,2023-02-03,A,2023-02-03
1023373,1023373,BRA,M,B,,0,B,2023-02-01,A,2023-02-01
1023374,1023374,USA,M,A,,0,A,2023-01-26,A,2023-01-26
1023375,1023375,BRA,F,A,,0,A,2023-01-26,A,2023-01-26
1023376,1023376,USA,F,B,,0,B,2023-01-28,I,2023-01-28
1023377,1023377,FRA,F,B,,0,B,2023-02-06,I,2023-02-06
1023378,1023378,BRA,F,B,,0,B,2023-02-01,A,2023-02-01
1023379,1023379,USA,,B,,0,B,2023-01-26,A,2023-01-26
1023380,1023380,DEU,F,B,,0,B,2023-02-01,A,2023-02-01
1023381,1023381,DEU,F,B,,0,B,2023-01-25,I,2023-01-25
1023382,1023382,MEX,M,A,,0,A,2023-01-30,A,2023-01-30
1023383,1023383,USA,M,A,,0,A,2023-01-27,A,2023-01-27
1023384,1023384,DEU,F,A,,0,A,2023-01-25,A,2023-01-25
1023385,1023385,FRA,F,A,,0,A,2023-01-26,A,2023-01-26
1023386,1023386,MEX,M,B,,0,B,2023-01-30,A,2023-01-30
1023387,1023387,TUR,M,B,,0,B,2023-01-26,A,2023-01-26
1023388,1023388,,M,A,,0,A,2023-02-06,A,2023-02-06
1023389,1023389,USA,M,B,,0,B,2023-01-26,A,2023-01-26
1023390,1023390,GBR,,A,,0,A,2023-01-29,A,2023-01-29
1023391,1023391,GBR,O,A,,0,A,2023-01-25,A,2023-01-25
1023392,1023392,FRA,F,A,,0,A,2023-01-28,I,2023-01-28
1023393,1023393,MEX,F,B,,0,B,2023-01-26,A,2023-01-26
1023394,1023394,FRA,M,A,,0,A,2023-01-25,A,2023-01-25
1023396,1023396,BRA,M,B,,0,B,2023-01-25,A,2023-01-25
1023397,1023397,TUR,F,A,,0,A,2023-01-29,I,2023-01-29
1023398,1023398,,F,A,,0,A,2023-01-26,A,2023-01-26
1023399,1023399,TUR,M,B,,0,B,2023-02-01,I,2023-02-01
1023400,1023400,FRA,,A,,0,A,2023-01-30,I,2023-01-30
1023401,1023401,TUR,M,B,,0,B,2023-01-25,A,2023-01-25
1023402,1023402,USA,F,B,,0,B,2023-02-05,I,2023-02-05
1023403,1023403,USA,M,A,,0,A,2023-01-25,A,2023-01-25
1023404,1023404,BRA,F,B,,0,B,2023-01-29,I,2023-01-29
1023405,1023405,BRA,F,B,,0,B,2023-01-25,A,2023-01-25
1023406,1023406,MEX,M,B,,0,B,2023-01-25,I,2023-01-25
1023407,1023407,GBR,M,B,,0,B,2023-02-05,A,2023-02-05
1023408,1023408,ESP,F,B,,0,B,2023-01-26,I,2023-01-26
1023409,1023409,CAN,M,A,,0,A,2023-02-02,I,2023-02-02
1023410,1023410,BRA,M,A,,0,A,2023-01-25,A,2023-01-25
1023411,1023411,TUR,M,B,,0,B,2023-02-03,I,2023-02-03
1023412,1023412,MEX,M,B,,0,B,2023-02-06,A,2023-02-06
1023413,1023413,TUR,M,A,,0,A,2023-01-25,I,2023-01-25
